Date,Flow,Hour,Line
2020-07-15,-83.267372,16,C14
2020-07-15,-119.94907,16,C15
2020-07-15,-138.51735,16,C16
2020-07-15,-175.19905,16,C17
2020-07-15,-302.97231,16,C18
2020-07-15,81.187594,16,C19
2020-07-15,-99.396404,16,C2
2020-07-15,-238.77934,16,C20
2020-07-15,10.564549,16,C21
2020-07-15,143.51919,16,C22
2020-07-15,108.46118,16,C23
2020-07-15,-204.42954,16,C24
2020-07-15,72.312699,16,C25-1
2020-07-15,72.312699,16,C25-2
2020-07-15,-177.92092,16,C26
2020-07-15,179.43226,16,C27
2020-07-15,-226.39276,16,C28
2020-07-15,404.05316,16,C29
2020-07-15,-16.826131,16,C3
2020-07-15,-48.487559,16,C30
2020-07-15,-127.05225,16,C31-1
2020-07-15,-127.05225,16,C31-2
2020-07-15,-113.58093,16,C32-1
2020-07-15,-113.58093,16,C32-2
2020-07-15,-96.150897,16,C33-1
2020-07-15,-96.150897,16,C33-2
2020-07-15,-109.47911,16,C34
2020-07-15,131.78194,16,C35
2020-07-15,-30.126696,16,C4
2020-07-15,-7.384648,16,C5
2020-07-15,73.40516,16,C6
2020-07-15,68.729258,16,C7
2020-07-15,-85.620877,16,C8
2020-07-15,-70.070547,16,C9
2020-07-15,131.78194,16,CA-1
2020-07-15,408.43385,16,CB-1
2020-07-15,25.515754,17,A1
2020-07-15,-45.283973,17,A10
2020-07-15,24.920375,17,A11
2020-07-15,-72.042785,17,A12-1
2020-07-15,-49.441039,17,A13-2
2020-07-15,-73.435187,17,A14
2020-07-15,-64.249416,17,A15
2020-07-15,-117.83147,17,A16
2020-07-15,-108.6457,17,A17
2020-07-15,20.95648,17,A18
2020-07-15,-212.22314,17,A19
2020-07-15,-12.360928,17,A2
2020-07-15,4.881382,17,A20
2020-07-15,-177.7765,17,A21
2020-07-15,-200.90376,17,A22
2020-07-15,-378.31913,17,A23
2020-07-15,207.44348,17,A24
2020-07-15,-290.63665,17,A25-1
2020-07-15,-290.63665,17,A25-2
2020-07-15,226.42555,17,A26
2020-07-15,-469.1938,17,A27
2020-07-15,367.70166,17,A28
2020-07-15,-201.34353,17,A29
2020-07-15,95.987698,17,A3
2020-07-15,-267.85027,17,A30
2020-07-15,-105.76489,17,A31-1
2020-07-15,-105.76489,17,A31-2
2020-07-15,121.12624,17,A32-1
2020-07-15,121.12624,17,A32-2
2020-07-15,66.331685,17,A33-1
2020-07-15,66.331685,17,A33-2
2020-07-15,-331.69973,17,A34
2020-07-15,57.263304,17,A4
2020-07-15,71.154454,17,A5
2020-07-15,85.171605,17,A6
2020-07-15,-226.42555,17,A7
2020-07-15,-0.984566,17,A8
2020-07-15,35.19999,17,A9
2020-07-15,99.759012,17,AB1
2020-07-15,59.55792,17,AB2
2020-07-15,227.98311,17,AB3
2020-07-15,21.574391,17,B1
2020-07-15,-77.911117,17,B10
2020-07-15,-108.01584,17,B11
2020-07-15,-143.00659,17,B12-1
2020-07-15,-112.77492,17,B13-2
2020-07-15,-106.63275,17,B14
2020-07-15,-145.70057,17,B15
2020-07-15,-166.01637,17,B16
2020-07-15,-205.0842,17,B17
2020-07-15,-95.696215,17,B18
2020-07-15,-176.95291,17,B19
2020-07-15,-57.359924,17,B2
2020-07-15,-27.327522,17,B20
2020-07-15,-323.45725,17,B21
2020-07-15,-345.55899,17,B22
2020-07-15,-344.59349,17,B23
2020-07-15,39.591455,17,B24
2020-07-15,-114.28031,17,B25-1
2020-07-15,-114.28031,17,B25-2
2020-07-15,199.44058,17,B26
2020-07-15,-221.06829,17,B27
2020-07-15,-15.34642,17,B28
2020-07-15,119.10334,17,B29
2020-07-15,49.443179,17,B3
2020-07-15,-112.18852,17,B30
2020-07-15,-84.32543,17,B31-1
2020-07-15,-84.32543,17,B31-2
2020-07-15,-85.87668,17,B32-1
2020-07-15,-85.87668,17,B32-2
2020-07-15,-141.18079,17,B33-1
2020-07-15,-141.18079,17,B33-2
2020-07-15,-165.51148,17,B34
2020-07-15,19.543979,17,B4
2020-07-15,39.610119,17,B5
2020-07-15,86.296851,17,B6
2020-07-15,-199.44058,17,B7
2020-07-15,-44.401399,17,B8
2020-07-15,-11.909819,17,B9
2020-07-15,43.445543,17,C1
2020-07-15,-103.24161,17,C10
2020-07-15,-93.858131,17,C11
2020-07-15,-100.45702,17,C12-1
2020-07-15,-65.340699,17,C13-2
2020-07-15,-67.089669,17,C14
2020-07-15,-100.93252,17,C15
2020-07-15,-136.06816,17,C16
2020-07-15,-169.91101,17,C17
2020-07-15,-257.85418,17,C18
2020-07-15,54.696346,17,C19
2020-07-15,-117.52222,17,C2
2020-07-15,-198.62919,17,C20
2020-07-15,-13.297663,17,C21
2020-07-15,94.762391,17,C22
2020-07-15,70.811859,17,C23
2020-07-15,-170.57877,17,C24
2020-07-15,59.297659,17,C25-1
2020-07-15,59.297659,17,C25-2
2020-07-15,-186.04077,17,C26
2020-07-15,142.574,17,C27
2020-07-15,-193.42741,17,C28
2020-07-15,361.77351,17,C29
2020-07-15,-7.016751,17,C3
2020-07-15,-50.982849,17,C30
2020-07-15,-114.08957,17,C31-1
2020-07-15,-114.08957,17,C31-2
2020-07-15,-101.62533,17,C32-1
2020-07-15,-101.62533,17,C32-2
2020-07-15,-95.180689,17,C33-1
2020-07-15,-95.180689,17,C33-2
2020-07-15,-109.58382,17,C34
2020-07-15,61.10335,17,C35
2020-07-15,-28.2644,17,C4
2020-07-15,-1.123968,17,C5
2020-07-15,110.06464,17,C6
2020-07-15,85.274104,17,C7
2020-07-15,-83.828413,17,C8
2020-07-15,-60.32817,17,C9
2020-07-15,61.10335,17,CA-1
2020-07-15,339.91459,17,CB-1
2020-07-15,27.994929,18,A1
2020-07-15,-43.958286,18,A10
2020-07-15,24.874326,18,A11
2020-07-15,-70.97642,18,A12-1
2020-07-15,-48.805643,18,A13-2
2020-07-15,-71.996663,18,A14
2020-07-15,-62.473669,18,A15
2020-07-15,-115.5464,18,A16
2020-07-15,-106.02341,18,A17
2020-07-15,24.047957,18,A18
2020-07-15,-211.59102,18,A19
2020-07-15,-9.213691,18,A2
2020-07-15,7.382716,18,A20
2020-07-15,-175.87979,18,A21
2020-07-15,-200.16908,18,A22
2020-07-15,-375.70412,18,A23
2020-07-15,218.49351,18,A24
2020-07-15,-295.92369,18,A25-1
2020-07-15,-295.92369,18,A25-2
2020-07-15,229.18969,18,A26
2020-07-15,-491.86509,18,A27
2020-07-15,374.0601,18,A28
2020-07-15,-189.04047,18,A29
2020-07-15,96.215166,18,A3
2020-07-15,-302.82461,18,A30
2020-07-15,-106.90738,18,A31-1
2020-07-15,-106.90738,18,A31-2
2020-07-15,119.04297,18,A32-1
2020-07-15,119.04297,18,A32-2
2020-07-15,64.902567,18,A33-1
2020-07-15,64.902567,18,A33-2
2020-07-15,-387.80039,18,A34
2020-07-15,54.698311,18,A4
2020-07-15,71.09007,18,A5
2020-07-15,81.056115,18,A6
2020-07-15,-229.18969,18,A7
2020-07-15,3.490137,18,A8
2020-07-15,36.153157,18,A9
2020-07-15,101.0827,18,AB1
2020-07-15,61.26632,18,AB2
2020-07-15,227.75625,18,AB3
2020-07-15,21.383092,18,B1
2020-07-15,-77.590687,18,B10
2020-07-15,-107.69835,18,B11
2020-07-15,-142.56008,18,B12-1
2020-07-15,-112.46962,18,B13-2
2020-07-15,-105.92728,18,B14
2020-07-15,-145.68138,18,B15
2020-07-15,-165.03354,18,B16
2020-07-15,-204.78764,18,B17
2020-07-15,-95.968573,18,B18
2020-07-15,-174.99225,18,B19
2020-07-15,-56.947338,18,B2
2020-07-15,-26.398901,18,B20
2020-07-15,-324.07012,18,B21
2020-07-15,-346.75464,18,B22
2020-07-15,-342.14009,18,B23
2020-07-15,32.372875,18,B24
2020-07-15,-115.16699,18,B25-1
2020-07-15,-115.16699,18,B25-2
2020-07-15,196.81275,18,B26
2020-07-15,-219.46386,18,B27
2020-07-15,-22.050522,18,B28
2020-07-15,120.08697,18,B29
2020-07-15,49.421205,18,B3
2020-07-15,-111.79457,18,B30
2020-07-15,-83.41072,18,B31-1
2020-07-15,-83.41072,18,B31-2
2020-07-15,-88.998867,18,B32-1
2020-07-15,-88.998867,18,B32-2
2020-07-15,-144.14042,18,B33-1
2020-07-15,-144.14042,18,B33-2
2020-07-15,-165.45543,18,B34
2020-07-15,19.624054,18,B4
2020-07-15,39.585118,18,B5
2020-07-15,85.862487,18,B6
2020-07-15,-196.81275,18,B7
2020-07-15,-44.13337,18,B8
2020-07-15,-11.751458,18,B9
2020-07-15,47.258557,18,C1
2020-07-15,-95.651615,18,C10
2020-07-15,-90.98937,18,C11
2020-07-15,-109.67894,18,C12-1
2020-07-15,-69.825558,18,C13-2
2020-07-15,-58.95007,18,C14
2020-07-15,-82.661853,18,C15
2020-07-15,-137.23349,18,C16
2020-07-15,-160.94528,18,C17
2020-07-15,-192.68181,18,C18
2020-07-15,-3.501758,18,C19
2020-07-15,-125.97216,18,C2
2020-07-15,-151.18619,18,C20
2020-07-15,-47.770945,18,C21
2020-07-15,30.15121,18,C22
2020-07-15,-9.708928,18,C23
2020-07-15,-139.95465,18,C24
2020-07-15,26.085951,18,C25-1
2020-07-15,26.085951,18,C25-2
2020-07-15,-142.9663,18,C26
2020-07-15,-7.053949,18,C27
2020-07-15,-91.401124,18,C28
2020-07-15,436.68,18,C29
2020-07-15,0.098782,18,C3
2020-07-15,-42.850617,18,C30
2020-07-15,-87.410643,18,C31-1
2020-07-15,-87.410643,18,C31-2
2020-07-15,-58.093533,18,C32-1
2020-07-15,-58.093533,18,C32-2
2020-07-15,-67.259257,18,C33-1
2020-07-15,-67.259257,18,C33-2
2020-07-15,-122.64938,18,C34
2020-07-15,17.861752,18,C35
2020-07-15,-26.694014,18,C4
2020-07-15,3.34482,18,C5
2020-07-15,130.02852,18,C6
2020-07-15,56.507964,18,C7
2020-07-15,-80.559721,18,C8
2020-07-15,-51.58318,18,C9
2020-07-15,17.861752,18,CA-1
2020-07-15,369.1056,18,CB-1
2020-07-15,23.953296,19,A1
2020-07-15,-47.436452,19,A10
2020-07-15,27.741911,19,A11
2020-07-15,-67.373572,19,A12-1
2020-07-15,-45.18273,19,A13-2
2020-07-15,-74.594812,19,A14
2020-07-15,-63.053482,19,A15
2020-07-15,-118.18397,19,A16
2020-07-15,-106.64263,19,A17
2020-07-15,29.619877,19,A18
2020-07-15,-222.39866,19,A19
2020-07-15,-14.771942,19,A2
2020-07-15,9.422548,19,A20
2020-07-15,-179.11866,19,A21
2020-07-15,-204.90566,19,A22
2020-07-15,-381.56739,19,A23
2020-07-15,203.44413,19,A24
2020-07-15,-288.75219,19,A25-1
2020-07-15,-288.75219,19,A25-2
2020-07-15,237.97526,19,A26
2020-07-15,-495.52742,19,A27
2020-07-15,390.35842,19,A28
2020-07-15,-158.56733,19,A29
2020-07-15,86.034248,19,A3
2020-07-15,-336.96008,19,A30
2020-07-15,-96.298155,19,A31-1
2020-07-15,-96.298155,19,A31-2
2020-07-15,122.98615,19,A32-1
2020-07-15,122.98615,19,A32-2
2020-07-15,70.476875,19,A33-1
2020-07-15,70.476875,19,A33-2
2020-07-15,-450.83992,19,A34
2020-07-15,48.73151,19,A4
2020-07-15,64.145753,19,A5
2020-07-15,77.420991,19,A6
2020-07-15,-237.97526,19,A7
2020-07-15,-4.11567,19,A8
2020-07-15,27.781773,19,A9
2020-07-15,101.40091,19,AB1
2020-07-15,61.868547,19,AB2
2020-07-15,230.92942,19,AB3
2020-07-15,20.960865,19,B1
2020-07-15,-74.813844,19,B10
2020-07-15,-105.48082,19,B11
2020-07-15,-139.59189,19,B12-1
2020-07-15,-110.18669,19,B13-2
2020-07-15,-102.79339,19,B14
2020-07-15,-141.02031,19,B15
2020-07-15,-160.55359,19,B16
2020-07-15,-198.78051,19,B17
2020-07-15,-91.290374,19,B18
2020-07-15,-172.0566,19,B19
2020-07-15,-55.009246,19,B2
2020-07-15,-24.393255,19,B20
2020-07-15,-315.40757,19,B21
2020-07-15,-338.20297,19,B22
2020-07-15,-335.76283,19,B23
2020-07-15,25.772632,19,B24
2020-07-15,-118.5125,19,B25-1
2020-07-15,-118.5125,19,B25-2
2020-07-15,190.83823,19,B26
2020-07-15,-223.70351,19,B27
2020-07-15,-15.671345,19,B28
2020-07-15,119.40947,19,B29
2020-07-15,50.129619,19,B3
2020-07-15,-112.18356,19,B30
2020-07-15,-80.795717,19,B31-1
2020-07-15,-80.795717,19,B31-2
2020-07-15,-84.203786,19,B32-1
2020-07-15,-84.203786,19,B32-2
2020-07-15,-138.20997,19,B33-1
2020-07-15,-138.20997,19,B33-2
2020-07-15,-166.91644,19,B34
2020-07-15,20.558462,19,B4
2020-07-15,39.949287,19,B5
2020-07-15,85.337518,19,B6
2020-07-15,-190.83823,19,B7
2020-07-15,-41.886183,19,B8
2020-07-15,-9.783487,19,B9
2020-07-15,53.726371,19,C1
2020-07-15,-82.053835,19,C10
2020-07-15,-85.522177,19,C11
2020-07-15,-118.24062,19,C12-1
2020-07-15,-70.784232,19,C13-2
2020-07-15,-36.429385,19,C14
2020-07-15,-56.103985,19,C15
2020-07-15,-129.64728,19,C16
2020-07-15,-149.32188,19,C17
2020-07-15,-132.82138,19,C18
2020-07-15,-33.255287,19,C19
2020-07-15,-139.9443,19,C2
2020-07-15,-98.390828,19,C20
2020-07-15,-81.943372,19,C21
2020-07-15,-37.077555,19,C22
2020-07-15,-76.502372,19,C23
2020-07-15,-97.309904,19,C24
2020-07-15,3.493606,19,C25-1
2020-07-15,3.493606,19,C25-2
2020-07-15,-126.56155,19,C26
2020-07-15,-90.655877,19,C27
2020-07-15,-27.57414,19,C28
2020-07-15,419.36445,19,C29
2020-07-15,12.326764,19,C3
2020-07-15,-39.761997,19,C30
2020-07-15,-64.945941,19,C31-1
2020-07-15,-64.945941,19,C31-2
2020-07-15,-40.192626,19,C32-1
2020-07-15,-40.192626,19,C32-2
2020-07-15,-65.859147,19,C33-1
2020-07-15,-65.859147,19,C33-2
2020-07-15,-122.90467,19,C34
2020-07-15,-80.739221,19,C35
2020-07-15,-23.633132,19,C4
2020-07-15,10.994294,19,C5
2020-07-15,164.33389,19,C6
2020-07-15,67.361549,19,C7
2020-07-15,-74.262261,19,C8
2020-07-15,-36.249833,19,C9
2020-07-15,-80.739221,19,CA-1
2020-07-15,321.42526,19,CB-1
2020-07-15,20.326834,20,A1
2020-07-15,-51.870118,20,A10
2020-07-15,36.410215,20,A11
2020-07-15,-60.210056,20,A12-1
2020-07-15,-37.785976,20,A13-2
2020-07-15,-74.804681,20,A14
2020-07-15,-63.021389,20,A15
2020-07-15,-118.85198,20,A16
2020-07-15,-107.06869,20,A17
2020-07-15,32.881111,20,A18
2020-07-15,-226.53777,20,A19
2020-07-15,-23.751795,20,A2
2020-07-15,12.26035,20,A20
2020-07-15,-182.35043,20,A21
2020-07-15,-210.07458,20,A22
2020-07-15,-379.02205,20,A23
2020-07-15,211.21821,20,A24
2020-07-15,-288.60956,20,A25-1
2020-07-15,-288.60956,20,A25-2
2020-07-15,240.83845,20,A26
2020-07-15,-500.0,20,A27
2020-07-15,383.25253,20,A28
2020-07-15,-131.11831,20,A29
2020-07-15,72.811806,20,A3
2020-07-15,-368.88169,20,A30
2020-07-15,-111.42006,20,A31-1
2020-07-15,-111.42006,20,A31-2
2020-07-15,120.49313,20,A32-1
2020-07-15,120.49313,20,A32-2
2020-07-15,70.189042,20,A33-1
2020-07-15,70.189042,20,A33-2
2020-07-15,-500.0,20,A34
2020-07-15,41.975283,20,A4
2020-07-15,55.026078,20,A5
2020-07-15,75.606395,20,A6
2020-07-15,-240.83845,20,A7
2020-07-15,-15.672157,20,A8
2020-07-15,17.005704,20,A9
2020-07-15,97.039605,20,AB1
2020-07-15,50.283991,20,AB2
2020-07-15,221.95308,20,AB3
2020-07-15,12.048244,20,B1
2020-07-15,-72.64467,20,B10
2020-07-15,-100.68735,20,B11
2020-07-15,-133.15353,20,B12-1
2020-07-15,-105.27412,20,B13-2
2020-07-15,-98.569809,20,B14
2020-07-15,-138.67781,20,B15
2020-07-15,-153.33293,20,B16
2020-07-15,-193.44094,20,B17
2020-07-15,-93.820041,20,B18
2020-07-15,-158.0827,20,B19
2020-07-15,-52.449722,20,B2
2020-07-15,-23.631034,20,B20
2020-07-15,-308.48772,20,B21
2020-07-15,-330.90826,20,B22
2020-07-15,-314.34947,20,B23
2020-07-15,5.564969,20,B24
2020-07-15,-122.85205,20,B25-1
2020-07-15,-122.85205,20,B25-2
2020-07-15,178.46333,20,B26
2020-07-15,-219.91787,20,B27
2020-07-15,-45.416521,20,B28
2020-07-15,114.46348,20,B29
2020-07-15,45.407605,20,B3
2020-07-15,-112.42827,20,B30
2020-07-15,-76.883814,20,B31-1
2020-07-15,-76.883814,20,B31-2
2020-07-15,-95.605904,20,B32-1
2020-07-15,-95.605904,20,B32-2
2020-07-15,-147.15783,20,B33-1
2020-07-15,-147.15783,20,B33-2
2020-07-15,-167.77173,20,B34
2020-07-15,18.411689,20,B4
2020-07-15,36.903169,20,B5
2020-07-15,78.063427,20,B6
2020-07-15,-178.46333,20,B7
2020-07-15,-41.195224,20,B8
2020-07-15,-11.782811,20,B9
2020-07-15,54.589799,20,C1
2020-07-15,-70.495222,20,C10
2020-07-15,-79.445515,20,C11
2020-07-15,-121.12656,20,C12-1
2020-07-15,-66.792086,20,C13-2
2020-07-15,-24.989392,20,C14
2020-07-15,-40.285718,20,C15
2020-07-15,-131.71782,20,C16
2020-07-15,-147.01415,20,C17
2020-07-15,-112.27635,20,C18
2020-07-15,-44.430863,20,C19
2020-07-15,-143.43778,20,C2
2020-07-15,-85.507782,20,C20
2020-07-15,-99.483752,20,C21
2020-07-15,-63.741959,20,C22
2020-07-15,-153.34697,20,C23
2020-07-15,-57.531529,20,C24
2020-07-15,-36.429017,20,C25-1
2020-07-15,-36.429017,20,C25-2
2020-07-15,-71.084262,20,C26
2020-07-15,-269.71207,20,C27
2020-07-15,75.407592,20,C28
2020-07-15,500.0,20,C29
2020-07-15,20.207057,20,C3
2020-07-15,-27.662073,20,C30
2020-07-15,-30.556613,20,C31-1
2020-07-15,-30.556613,20,C31-2
2020-07-15,-14.543924,20,C32-1
2020-07-15,-14.543924,20,C32-2
2020-07-15,-53.357527,20,C33-1
2020-07-15,-53.357527,20,C33-2
2020-07-15,-133.97126,20,C34
2020-07-15,-99.940766,20,C35
2020-07-15,-23.001418,20,C4
2020-07-15,15.941498,20,C5
2020-07-15,175.0,20,C6
2020-07-15,60.642595,20,C7
2020-07-15,-70.033163,20,C8
2020-07-15,-24.917995,20,C9
2020-07-15,-99.940766,20,CA-1
2020-07-15,349.47037,20,CB-1
2020-07-15,19.249022,21,A1
2020-07-15,-48.887972,21,A10
2020-07-15,41.24221,21,A11
2020-07-15,-55.369014,21,A12-1
2020-07-15,-33.723825,21,A13-2
2020-07-15,-70.965325,21,A14
2020-07-15,-56.722821,21,A15
2020-07-15,-113.48266,21,A16
2020-07-15,-99.240156,21,A17
2020-07-15,37.400249,21,A18
2020-07-15,-221.84823,21,A19
2020-07-15,-22.198287,21,A2
2020-07-15,12.475866,21,A20
2020-07-15,-168.43884,21,A21
2020-07-15,-194.68287,21,A22
2020-07-15,-369.71373,21,A23
2020-07-15,217.08811,21,A24
2020-07-15,-284.50874,21,A25-1
2020-07-15,-284.50874,21,A25-2
2020-07-15,234.31411,21,A26
2020-07-15,-500.0,21,A27
2020-07-15,395.15506,21,A28
2020-07-15,-132.08165,21,A29
2020-07-15,72.632392,21,A3
2020-07-15,-367.91835,21,A30
2020-07-15,-107.01089,21,A31-1
2020-07-15,-107.01089,21,A31-2
2020-07-15,128.59904,21,A32-1
2020-07-15,128.59904,21,A32-2
2020-07-15,79.818668,21,A33-1
2020-07-15,79.818668,21,A33-2
2020-07-15,-500.0,21,A34
2020-07-15,42.545962,21,A4
2020-07-15,54.770313,21,A5
2020-07-15,74.921031,21,A6
2020-07-15,-234.31411,21,A7
2020-07-15,-13.85634,21,A8
2020-07-15,18.516669,21,A9
2020-07-15,95.183631,21,AB1
2020-07-15,42.577764,21,AB2
2020-07-15,200.51563,21,AB3
2020-07-15,9.502874,21,B1
2020-07-15,-69.651492,21,B10
2020-07-15,-97.486253,21,B11
2020-07-15,-128.7348,21,B12-1
2020-07-15,-102.11264,21,B13-2
2020-07-15,-94.638027,21,B14
2020-07-15,-135.20104,21,B15
2020-07-15,-146.93156,21,B16
2020-07-15,-187.49457,21,B17
2020-07-15,-93.384613,21,B18
2020-07-15,-148.18497,21,B19
2020-07-15,-49.064033,21,B2
2020-07-15,-22.399345,21,B20
2020-07-15,-300.29626,21,B21
2020-07-15,-322.45481,21,B22
2020-07-15,-299.48364,21,B23
2020-07-15,-5.301317,21,B24
2020-07-15,-118.02126,21,B25-1
2020-07-15,-118.02126,21,B25-2
2020-07-15,168.50897,21,B26
2020-07-15,-200.09472,21,B27
2020-07-15,-58.679235,21,B28
2020-07-15,106.8773,21,B29
2020-07-15,44.788751,21,B3
2020-07-15,-106.4564,21,B30
2020-07-15,-76.413038,21,B31-1
2020-07-15,-76.413038,21,B31-2
2020-07-15,-99.919664,21,B32-1
2020-07-15,-99.919664,21,B32-2
2020-07-15,-149.83263,21,B33-1
2020-07-15,-149.83263,21,B33-2
2020-07-15,-157.1686,21,B34
2020-07-15,18.839991,21,B4
2020-07-15,36.413552,21,B5
2020-07-15,74.248365,21,B6
2020-07-15,-168.50897,21,B7
2020-07-15,-38.871871,21,B8
2020-07-15,-10.58344,21,B9
2020-07-15,54.056258,21,C1
2020-07-15,-67.093604,21,C10
2020-07-15,-77.500786,21,C11
2020-07-15,-120.15933,21,C12-1
2020-07-15,-63.362533,21,C13-2
2020-07-15,-17.751374,21,C14
2020-07-15,-32.267792,21,C15
2020-07-15,-129.31651,21,C16
2020-07-15,-143.83293,21,C17
2020-07-15,-93.447412,21,C18
2020-07-15,-53.620471,21,C19
2020-07-15,-143.24531,21,C2
2020-07-15,-68.043682,21,C20
2020-07-15,-108.05704,21,C21
2020-07-15,-82.936043,21,C22
2020-07-15,-173.90169,21,C23
2020-07-15,-43.557577,21,C24
2020-07-15,-48.690356,21,C25-1
2020-07-15,-48.690356,21,C25-2
2020-07-15,-55.603705,21,C26
2020-07-15,-313.0742,21,C27
2020-07-15,95.6143,21,C28
2020-07-15,500.0,21,C29
2020-07-15,22.228377,21,C3
2020-07-15,-26.390864,21,C30
2020-07-15,-19.439212,21,C31-1
2020-07-15,-19.439212,21,C31-2
2020-07-15,-8.303419,21,C32-1
2020-07-15,-8.303419,21,C32-2
2020-07-15,-47.983822,21,C33-1
2020-07-15,-47.983822,21,C33-2
2020-07-15,-136.25914,21,C34
2020-07-15,-116.96072,21,C35
2020-07-15,-23.311604,21,C4
2020-07-15,17.227251,21,C5
2020-07-15,175.0,21,C6
2020-07-15,55.603705,21,C7
2020-07-15,-69.192069,21,C8
2020-07-15,-21.792069,21,C9
2020-07-15,-116.96072,21,CA-1
2020-07-15,332.41633,21,CB-1
2020-07-15,19.470108,22,A1
2020-07-15,-43.05018,22,A10
2020-07-15,8.88802,22,A11
2020-07-15,-67.74519,22,A12-1
2020-07-15,-47.164577,22,A13-2
2020-07-15,-71.176717,22,A14
2020-07-15,-56.723263,22,A15
2020-07-15,-111.60292,22,A16
2020-07-15,-97.149466,22,A17
2020-07-15,37.42524,22,A18
2020-07-15,-220.20488,22,A19
2020-07-15,-19.694891,22,A2
2020-07-15,12.131697,22,A20
2020-07-15,-166.00443,22,A21
2020-07-15,-191.77874,22,A22
2020-07-15,-360.65383,22,A23
2020-07-15,192.76024,22,A24
2020-07-15,-293.13609,22,A25-1
2020-07-15,-293.13609,22,A25-2
2020-07-15,226.01546,22,A26
2020-07-15,-500.0,22,A27
2020-07-15,383.71004,22,A28
2020-07-15,-137.65014,22,A29
2020-07-15,74.036706,22,A3
2020-07-15,-362.34986,22,A30
2020-07-15,-104.36502,22,A31-1
2020-07-15,-104.36502,22,A31-2
2020-07-15,126.33631,22,A32-1
2020-07-15,126.33631,22,A32-2
2020-07-15,80.002635,22,A33-1
2020-07-15,80.002635,22,A33-2
2020-07-15,-491.26681,22,A34
2020-07-15,44.105052,22,A4
2020-07-15,55.408879,22,A5
2020-07-15,76.00711,22,A6
2020-07-15,-226.01546,22,A7
2020-07-15,-9.468259,22,A8
2020-07-15,22.635286,22,A9
2020-07-15,70.616522,22,AB1
2020-07-15,49.48531,22,AB2
2020-07-15,206.2221,22,AB3
2020-07-15,1.683079,22,B1
2020-07-15,-66.717734,22,B10
2020-07-15,-92.242734,22,B11
2020-07-15,-121.16391,22,B12-1
2020-07-15,-97.266883,22,B13-2
2020-07-15,-92.552925,22,B14
2020-07-15,-133.24319,22,B15
2020-07-15,-139.49352,22,B16
2020-07-15,-180.18378,22,B17
2020-07-15,-93.759918,22,B18
2020-07-15,-138.28652,22,B19
2020-07-15,-41.797326,22,B2
2020-07-15,-22.551954,22,B20
2020-07-15,-290.87502,22,B21
2020-07-15,-311.86647,22,B22
2020-07-15,-281.44724,22,B23
2020-07-15,-24.849688,22,B24
2020-07-15,-110.10394,22,B25-1
2020-07-15,-110.10394,22,B25-2
2020-07-15,165.26531,22,B26
2020-07-15,-181.27958,22,B27
2020-07-15,-74.811544,22,B28
2020-07-15,108.71003,22,B29
2020-07-15,40.599858,22,B3
2020-07-15,-83.767511,22,B30
2020-07-15,-68.512304,22,B31-1
2020-07-15,-68.512304,22,B31-2
2020-07-15,-104.18951,22,B32-1
2020-07-15,-104.18951,22,B32-2
2020-07-15,-151.41779,22,B33-1
2020-07-15,-151.41779,22,B33-2
2020-07-15,-125.53249,22,B34
2020-07-15,17.860357,22,B4
2020-07-15,33.642361,22,B5
2020-07-15,61.254965,22,B6
2020-07-15,-165.26531,22,B7
2020-07-15,-36.747341,22,B8
2020-07-15,-11.794015,22,B9
2020-07-15,53.344129,22,C1
2020-07-15,-62.522062,22,C10
2020-07-15,-74.492765,22,C11
2020-07-15,-117.41105,22,C12-1
2020-07-15,-58.987821,22,C13-2
2020-07-15,-6.733861,22,C14
2020-07-15,-19.421763,22,C15
2020-07-15,-121.49377,22,C16
2020-07-15,-134.18167,22,C17
2020-07-15,-74.78251,22,C18
2020-07-15,-53.44512,22,C19
2020-07-15,-142.06093,22,C2
2020-07-15,-52.578682,22,C20
2020-07-15,-101.02475,22,C21
2020-07-15,-83.627863,22,C22
2020-07-15,-169.05789,22,C23
2020-07-15,-36.626305,22,C24
2020-07-15,-44.294805,22,C25-1
2020-07-15,-44.294805,22,C25-2
2020-07-15,-63.697736,22,C26
2020-07-15,-305.81255,22,C27
2020-07-15,102.53415,22,C28
2020-07-15,500.0,22,C29
2020-07-15,24.355048,22,C3
2020-07-15,-26.112554,22,C30
2020-07-15,-22.948918,22,C31-1
2020-07-15,-22.948918,22,C31-2
2020-07-15,-2.665689,22,C32-1
2020-07-15,-2.665689,22,C32-2
2020-07-15,-40.805985,22,C33-1
2020-07-15,-40.805985,22,C33-2
2020-07-15,-134.48745,22,C34
2020-07-15,-96.264584,22,C35
2020-07-15,-22.988323,22,C4
2020-07-15,18.526067,22,C5
2020-07-15,175.0,22,C6
2020-07-15,63.697736,22,C7
2020-07-15,-67.08804,22,C8
2020-07-15,-17.956843,22,C9
2020-07-15,-96.264584,22,CA-1
2020-07-15,347.44911,22,CB-1
2020-07-15,36.549705,23,A1
2020-07-15,-36.694021,23,A10
2020-07-15,-89.779518,23,A11
2020-07-15,-112.24607,23,A12-1
2020-07-15,-90.416345,23,A13-2
2020-07-15,-82.317317,23,A14
2020-07-15,-61.854237,23,A15
2020-07-15,-125.19713,23,A16
2020-07-15,-104.73405,23,A17
2020-07-15,44.519908,23,A18
2020-07-15,-252.03435,23,A19
