Curtailment,Date,Generator,Hour,Output,Output DA,Unit Market Revenue,Unit Uplift Payment
-0.0,2020-07-16,322_HYDRO_4,9,37.754167,,,
0.0,2020-07-16,324_PV_1,9,30.958333,,,
-0.0,2020-07-16,324_PV_2,9,30.191667,,,
0.0,2020-07-16,324_PV_3,9,30.125,,,
-0.0,2020-07-16,101_PV_1,10,18.741667,,,
-0.0,2020-07-16,101_PV_2,10,17.916667,,,
0.0,2020-07-16,101_PV_3,10,17.708333,,,
0.0,2020-07-16,101_PV_4,10,18.808333,,,
0.0,2020-07-16,102_PV_1,10,17.483333,,,
0.0,2020-07-16,102_PV_2,10,17.983333,,,
-0.0,2020-07-16,103_PV_1,10,34.916667,,,
-0.0,2020-07-16,104_PV_1,10,17.816667,,,
0.0,2020-07-16,113_PV_1,10,59.1,,,
0.0,2020-07-16,118_RTPV_1,10,4.508333,,,
0.0,2020-07-16,118_RTPV_10,10,2.358333,,,
-0.0,2020-07-16,118_RTPV_2,10,4.691667,,,
0.0,2020-07-16,118_RTPV_3,10,5.175,,,
0.0,2020-07-16,118_RTPV_4,10,4.9,,,
0.0,2020-07-16,118_RTPV_5,10,4.808333,,,
0.0,2020-07-16,118_RTPV_6,10,5.3,,,
0.0,2020-07-16,118_RTPV_7,10,5.808333,,,
0.0,2020-07-16,118_RTPV_8,10,5.675,,,
0.0,2020-07-16,118_RTPV_9,10,5.233333,,,
0.0,2020-07-16,119_PV_1,10,34.1,,,
-0.0,2020-07-16,122_HYDRO_1,10,38.929167,,,
-0.0,2020-07-16,122_HYDRO_2,10,38.929167,,,
-0.0,2020-07-16,122_HYDRO_3,10,38.929167,,,
-0.0,2020-07-16,122_HYDRO_4,10,38.929167,,,
-0.0,2020-07-16,122_HYDRO_5,10,38.929167,,,
-0.0,2020-07-16,122_HYDRO_6,10,38.929167,,,
-0.0,2020-07-16,122_WIND_1,10,92.991667,,,
0.0,2020-07-16,201_HYDRO_4,10,41.1625,,,
0.0,2020-07-16,212_CSP_1,10,0.0,,,
0.0,2020-07-16,213_RTPV_1,10,6.875,,,
0.0,2020-07-16,215_HYDRO_1,10,41.1625,,,
0.0,2020-07-16,215_HYDRO_2,10,41.1625,,,
0.0,2020-07-16,215_HYDRO_3,10,41.1625,,,
0.0,2020-07-16,215_PV_1,10,81.7,,,
0.0,2020-07-16,222_HYDRO_1,10,41.1625,,,
0.0,2020-07-16,222_HYDRO_2,10,41.1625,,,
0.0,2020-07-16,222_HYDRO_3,10,41.1625,,,
0.0,2020-07-16,222_HYDRO_4,10,41.1625,,,
0.0,2020-07-16,222_HYDRO_5,10,41.1625,,,
0.0,2020-07-16,222_HYDRO_6,10,41.1625,,,
0.0,2020-07-16,303_WIND_1,10,25.125,,,
0.0,2020-07-16,308_RTPV_1,10,50.858333,,,
-0.0,2020-07-16,309_WIND_1,10,19.716667,,,
0.0,2020-07-16,310_PV_1,10,35.775,,,
-0.0,2020-07-16,310_PV_2,10,32.291667,,,
-0.0,2020-07-16,312_PV_1,10,58.216667,,,
0.0,2020-07-16,313_PV_1,10,59.658333,,,
0.0,2020-07-16,313_PV_2,10,54.4,,,
0.0,2020-07-16,313_RTPV_1,10,53.15,,,
-0.0,2020-07-16,313_RTPV_10,10,30.691667,,,
-0.0,2020-07-16,313_RTPV_11,10,34.841667,,,
0.0,2020-07-16,313_RTPV_12,10,14.733333,,,
0.0,2020-07-16,313_RTPV_13,10,15.0,,,
0.0,2020-07-16,313_RTPV_2,10,31.808333,,,
0.0,2020-07-16,313_RTPV_3,10,33.575,,,
-0.0,2020-07-16,313_RTPV_4,10,34.491667,,,
0.0,2020-07-16,313_RTPV_5,10,33.0,,,
0.0,2020-07-16,313_RTPV_6,10,31.408333,,,
-0.0,2020-07-16,313_RTPV_7,10,33.966667,,,
0.0,2020-07-16,313_RTPV_8,10,31.85,,,
-0.0,2020-07-16,313_RTPV_9,10,33.166667,,,
0.0,2020-07-16,314_PV_1,10,33.825,,,
0.0,2020-07-16,314_PV_2,10,34.675,,,
0.0,2020-07-16,314_PV_3,10,56.475,,,
-0.0,2020-07-16,314_PV_4,10,35.666667,,,
0.0,2020-07-16,317_WIND_1,10,487.75,,,
3e-06,2020-07-16,319_PV_1,10,131.88333,,,
0.0,2020-07-16,320_PV_1,10,33.525,,,
-0.0,2020-07-16,320_RTPV_1,10,14.641667,,,
0.0,2020-07-16,320_RTPV_2,10,15.483333,,,
-0.0,2020-07-16,320_RTPV_3,10,14.341667,,,
0.0,2020-07-16,320_RTPV_4,10,13.508333,,,
-0.0,2020-07-16,320_RTPV_5,10,16.316667,,,
0.0,2020-07-16,320_RTPV_6,10,4.908333,,,
0.0,2020-07-16,322_HYDRO_1,10,37.9625,,,
0.0,2020-07-16,322_HYDRO_2,10,37.9625,,,
0.0,2020-07-16,322_HYDRO_3,10,37.9625,,,
0.0,2020-07-16,322_HYDRO_4,10,37.9625,,,
0.0,2020-07-16,324_PV_1,10,33.658333,,,
0.0,2020-07-16,324_PV_2,10,31.475,,,
0.0,2020-07-16,324_PV_3,10,33.683333,,,
0.0,2020-07-16,101_PV_1,11,17.383333,,,
0.0,2020-07-16,101_PV_2,11,17.958333,,,
0.0,2020-07-16,101_PV_3,11,18.208333,,,
-0.0,2020-07-16,101_PV_4,11,19.166667,,,
0.0,2020-07-16,102_PV_1,11,17.958333,,,
-0.0,2020-07-16,102_PV_2,11,18.291667,,,
0.0,2020-07-16,103_PV_1,11,41.525,,,
0.0,2020-07-16,104_PV_1,11,18.608333,,,
0.0,2020-07-16,113_PV_1,11,59.108333,,,
0.0,2020-07-16,118_RTPV_1,11,5.583333,,,
-0.0,2020-07-16,118_RTPV_10,11,3.016667,,,
0.0,2020-07-16,118_RTPV_2,11,5.708333,,,
-0.0,2020-07-16,118_RTPV_3,11,6.066667,,,
-0.0,2020-07-16,118_RTPV_4,11,6.116667,,,
-0.0,2020-07-16,118_RTPV_5,11,6.166667,,,
0.0,2020-07-16,118_RTPV_6,11,6.508333,,,
-0.0,2020-07-16,118_RTPV_7,11,7.85,,,
-0.0,2020-07-16,118_RTPV_8,11,7.516667,,,
-0.0,2020-07-16,118_RTPV_9,11,6.7,,,
0.0,2020-07-16,119_PV_1,11,40.525,,,
-0.0,2020-07-16,122_HYDRO_1,11,37.941667,,,
-0.0,2020-07-16,122_HYDRO_2,11,37.941667,,,
-0.0,2020-07-16,122_HYDRO_3,11,37.941667,,,
-0.0,2020-07-16,122_HYDRO_4,11,37.941667,,,
-0.0,2020-07-16,122_HYDRO_5,11,37.941667,,,
-0.0,2020-07-16,122_HYDRO_6,11,37.941667,,,
-3e-06,2020-07-16,122_WIND_1,11,115.19167,,,
0.0,2020-07-16,201_HYDRO_4,11,46.35,,,
0.0,2020-07-16,212_CSP_1,11,0.0,,,
0.0,2020-07-16,213_RTPV_1,11,8.133333,,,
0.0,2020-07-16,215_HYDRO_1,11,46.35,,,
0.0,2020-07-16,215_HYDRO_2,11,46.35,,,
0.0,2020-07-16,215_HYDRO_3,11,46.35,,,
0.0,2020-07-16,215_PV_1,11,85.283333,,,
0.0,2020-07-16,222_HYDRO_1,11,46.35,,,
0.0,2020-07-16,222_HYDRO_2,11,46.35,,,
0.0,2020-07-16,222_HYDRO_3,11,46.35,,,
0.0,2020-07-16,222_HYDRO_4,11,46.35,,,
0.0,2020-07-16,222_HYDRO_5,11,46.35,,,
0.0,2020-07-16,222_HYDRO_6,11,46.35,,,
0.0,2020-07-16,303_WIND_1,11,53.325,,,
-0.0,2020-07-16,308_RTPV_1,11,61.416667,,,
0.0,2020-07-16,309_WIND_1,11,6.975,,,
0.0,2020-07-16,310_PV_1,11,39.175,,,
-0.0,2020-07-16,310_PV_2,11,34.441667,,,
0.0,2020-07-16,312_PV_1,11,67.5,,,
-0.0,2020-07-16,313_PV_1,11,69.191667,,,
0.0,2020-07-16,313_PV_2,11,60.85,,,
-0.0,2020-07-16,313_RTPV_1,11,68.65,,,
0.0,2020-07-16,313_RTPV_10,11,37.983333,,,
-0.0,2020-07-16,313_RTPV_11,11,41.866667,,,
0.0,2020-07-16,313_RTPV_12,11,18.35,,,
0.0,2020-07-16,313_RTPV_13,11,18.783333,,,
-0.0,2020-07-16,313_RTPV_2,11,39.941667,,,
-0.0,2020-07-16,313_RTPV_3,11,42.291667,,,
-0.0,2020-07-16,313_RTPV_4,11,43.866667,,,
0.0,2020-07-16,313_RTPV_5,11,43.883333,,,
-0.0,2020-07-16,313_RTPV_6,11,40.816667,,,
0.0,2020-07-16,313_RTPV_7,11,43.008333,,,
0.0,2020-07-16,313_RTPV_8,11,41.133333,,,
0.0,2020-07-16,313_RTPV_9,11,41.575,,,
0.0,2020-07-16,314_PV_1,11,34.758333,,,
0.0,2020-07-16,314_PV_2,11,35.325,,,
0.0,2020-07-16,314_PV_3,11,61.308333,,,
0.0,2020-07-16,314_PV_4,11,38.558333,,,
-3e-06,2020-07-16,317_WIND_1,11,270.51667,,,
3e-06,2020-07-16,319_PV_1,11,132.48333,,,
-0.0,2020-07-16,320_PV_1,11,34.766667,,,
-0.0,2020-07-16,320_RTPV_1,11,17.791667,,,
-0.0,2020-07-16,320_RTPV_2,11,19.116667,,,
-0.0,2020-07-16,320_RTPV_3,11,17.316667,,,
0.0,2020-07-16,320_RTPV_4,11,17.2,,,
0.0,2020-07-16,320_RTPV_5,11,20.158333,,,
-0.0,2020-07-16,320_RTPV_6,11,6.141667,,,
-0.0,2020-07-16,322_HYDRO_1,11,38.479167,,,
-0.0,2020-07-16,322_HYDRO_2,11,38.479167,,,
-0.0,2020-07-16,322_HYDRO_3,11,38.479167,,,
-0.0,2020-07-16,322_HYDRO_4,11,38.479167,,,
0.0,2020-07-16,324_PV_1,11,33.133333,,,
-0.0,2020-07-16,324_PV_2,11,31.525,,,
0.0,2020-07-16,324_PV_3,11,35.583333,,,
0.0,2020-07-16,101_PV_1,12,16.833333,,,
0.0,2020-07-16,101_PV_2,12,16.95,,,
-0.0,2020-07-16,101_PV_3,12,18.616667,,,
0.0,2020-07-16,101_PV_4,12,19.275,,,
-0.0,2020-07-16,102_PV_1,12,18.775,,,
-0.0,2020-07-16,102_PV_2,12,17.891667,,,
-0.0,2020-07-16,103_PV_1,12,42.966667,,,
-0.0,2020-07-16,104_PV_1,12,18.066667,,,
-0.0,2020-07-16,113_PV_1,12,58.016667,,,
-0.0,2020-07-16,118_RTPV_1,12,6.116667,,,
0.0,2020-07-16,118_RTPV_10,12,3.508333,,,
0.0,2020-07-16,118_RTPV_2,12,6.383333,,,
-0.0,2020-07-16,118_RTPV_3,12,6.941667,,,
-0.0,2020-07-16,118_RTPV_4,12,6.591667,,,
0.0,2020-07-16,118_RTPV_5,12,7.208333,,,
0.0,2020-07-16,118_RTPV_6,12,7.05,,,
0.0,2020-07-16,118_RTPV_7,12,8.95,,,
-0.0,2020-07-16,118_RTPV_8,12,8.641667,,,
-0.0,2020-07-16,118_RTPV_9,12,7.575,,,
0.0,2020-07-16,119_PV_1,12,44.258333,,,
-0.0,2020-07-16,122_HYDRO_1,12,37.029167,,,
-0.0,2020-07-16,122_HYDRO_2,12,37.029167,,,
-0.0,2020-07-16,122_HYDRO_3,12,37.029167,,,
-0.0,2020-07-16,122_HYDRO_4,12,37.029167,,,
-0.0,2020-07-16,122_HYDRO_5,12,37.029167,,,
-0.0,2020-07-16,122_HYDRO_6,12,37.029167,,,
-3e-06,2020-07-16,122_WIND_1,12,143.84167,,,
0.0,2020-07-16,201_HYDRO_4,12,47.225,,,
0.0,2020-07-16,212_CSP_1,12,0.0,,,
0.0,2020-07-16,213_RTPV_1,12,9.25,,,
0.0,2020-07-16,215_HYDRO_1,12,47.225,,,
0.0,2020-07-16,215_HYDRO_2,12,47.225,,,
0.0,2020-07-16,215_HYDRO_3,12,47.225,,,
0.0,2020-07-16,215_PV_1,12,84.908333,,,
0.0,2020-07-16,222_HYDRO_1,12,47.225,,,
0.0,2020-07-16,222_HYDRO_2,12,47.225,,,
0.0,2020-07-16,222_HYDRO_3,12,47.225,,,
0.0,2020-07-16,222_HYDRO_4,12,47.225,,,
0.0,2020-07-16,222_HYDRO_5,12,47.225,,,
0.0,2020-07-16,222_HYDRO_6,12,47.225,,,
-0.0,2020-07-16,303_WIND_1,12,49.941667,,,
-0.0,2020-07-16,308_RTPV_1,12,62.816667,,,
0.0,2020-07-16,309_WIND_1,12,2.7,,,
-0.0,2020-07-16,310_PV_1,12,40.766667,,,
0.0,2020-07-16,310_PV_2,12,35.233333,,,
0.0,2020-07-16,312_PV_1,12,71.883333,,,
-0.0,2020-07-16,313_PV_1,12,73.391667,,,
-0.0,2020-07-16,313_PV_2,12,62.691667,,,
-0.0,2020-07-16,313_RTPV_1,12,77.666667,,,
-0.0,2020-07-16,313_RTPV_10,12,45.616667,,,
0.0,2020-07-16,313_RTPV_11,12,47.125,,,
-0.0,2020-07-16,313_RTPV_12,12,19.866667,,,
0.0,2020-07-16,313_RTPV_13,12,20.75,,,
0.0,2020-07-16,313_RTPV_2,12,45.875,,,
0.0,2020-07-16,313_RTPV_3,12,47.883333,,,
-0.0,2020-07-16,313_RTPV_4,12,49.491667,,,
0.0,2020-07-16,313_RTPV_5,12,49.008333,,,
-0.0,2020-07-16,313_RTPV_6,12,45.791667,,,
-0.0,2020-07-16,313_RTPV_7,12,48.141667,,,
0.0,2020-07-16,313_RTPV_8,12,48.458333,,,
0.0,2020-07-16,313_RTPV_9,12,45.15,,,
-0.0,2020-07-16,314_PV_1,12,35.966667,,,
0.0,2020-07-16,314_PV_2,12,35.2,,,
0.0,2020-07-16,314_PV_3,12,63.25,,,
-0.0,2020-07-16,314_PV_4,12,40.491667,,,
-3e-06,2020-07-16,317_WIND_1,12,141.46667,,,
3e-06,2020-07-16,319_PV_1,12,125.00833,,,
0.0,2020-07-16,320_PV_1,12,36.775,,,
-0.0,2020-07-16,320_RTPV_1,12,19.866667,,,
-0.0,2020-07-16,320_RTPV_2,12,21.441667,,,
0.0,2020-07-16,320_RTPV_3,12,18.108333,,,
0.0,2020-07-16,320_RTPV_4,12,20.15,,,
-0.0,2020-07-16,320_RTPV_5,12,22.091667,,,
-0.0,2020-07-16,320_RTPV_6,12,6.866667,,,
0.0,2020-07-16,322_HYDRO_1,12,39.9375,,,
0.0,2020-07-16,322_HYDRO_2,12,39.9375,,,
0.0,2020-07-16,322_HYDRO_3,12,39.9375,,,
0.0,2020-07-16,322_HYDRO_4,12,39.9375,,,
0.0,2020-07-16,324_PV_1,12,32.725,,,
0.0,2020-07-16,324_PV_2,12,32.3,,,
0.0,2020-07-16,324_PV_3,12,37.208333,,,
0.0,2020-07-16,101_PV_1,13,17.383333,,,
0.0,2020-07-16,101_PV_2,13,16.233333,,,
-0.0,2020-07-16,101_PV_3,13,18.341667,,,
-0.0,2020-07-16,101_PV_4,13,17.166667,,,
0.0,2020-07-16,102_PV_1,13,18.925,,,
0.0,2020-07-16,102_PV_2,13,16.95,,,
0.0,2020-07-16,103_PV_1,13,44.758333,,,
0.0,2020-07-16,104_PV_1,13,17.558333,,,
0.0,2020-07-16,113_PV_1,13,59.0,,,
0.0,2020-07-16,118_RTPV_1,13,6.15,,,
0.0,2020-07-16,118_RTPV_10,13,3.483333,,,
0.0,2020-07-16,118_RTPV_2,13,6.208333,,,
0.0,2020-07-16,118_RTPV_3,13,7.025,,,
0.0,2020-07-16,118_RTPV_4,13,6.775,,,
0.0,2020-07-16,118_RTPV_5,13,7.15,,,
0.0,2020-07-16,118_RTPV_6,13,7.075,,,
0.0,2020-07-16,118_RTPV_7,13,9.358333,,,
0.0,2020-07-16,118_RTPV_8,13,9.35,,,
-0.0,2020-07-16,118_RTPV_9,13,8.05,,,
0.0,2020-07-16,119_PV_1,13,44.958333,,,
0.0,2020-07-16,122_HYDRO_1,13,36.8,,,
0.0,2020-07-16,122_HYDRO_2,13,36.8,,,
0.0,2020-07-16,122_HYDRO_3,13,36.8,,,
0.0,2020-07-16,122_HYDRO_4,13,36.8,,,
0.0,2020-07-16,122_HYDRO_5,13,36.8,,,
0.0,2020-07-16,122_HYDRO_6,13,36.8,,,
0.0,2020-07-16,122_WIND_1,13,80.35,,,
0.0,2020-07-16,201_HYDRO_4,13,47.283333,,,
0.0,2020-07-16,212_CSP_1,13,0.0,,,
-0.0,2020-07-16,213_RTPV_1,13,9.791667,,,
0.0,2020-07-16,215_HYDRO_1,13,47.283333,,,
0.0,2020-07-16,215_HYDRO_2,13,47.283333,,,
0.0,2020-07-16,215_HYDRO_3,13,47.283333,,,
-0.0,2020-07-16,215_PV_1,13,86.766667,,,
0.0,2020-07-16,222_HYDRO_1,13,47.283333,,,
0.0,2020-07-16,222_HYDRO_2,13,47.283333,,,
0.0,2020-07-16,222_HYDRO_3,13,47.283333,,,
0.0,2020-07-16,222_HYDRO_4,13,47.283333,,,
0.0,2020-07-16,222_HYDRO_5,13,47.283333,,,
0.0,2020-07-16,222_HYDRO_6,13,47.283333,,,
0.0,2020-07-16,303_WIND_1,13,44.608333,,,
0.0,2020-07-16,308_RTPV_1,13,67.125,,,
-0.0,2020-07-16,309_WIND_1,13,1.125,,,
0.0,2020-07-16,310_PV_1,13,41.45,,,
0.0,2020-07-16,310_PV_2,13,34.875,,,
-0.0,2020-07-16,312_PV_1,13,74.791667,,,
0.0,2020-07-16,313_PV_1,13,76.85,,,
-0.0,2020-07-16,313_PV_2,13,65.916667,,,
0.0,2020-07-16,313_RTPV_1,13,83.733333,,,
-0.0,2020-07-16,313_RTPV_10,13,47.816667,,,
0.0,2020-07-16,313_RTPV_11,13,49.558333,,,
-0.0,2020-07-16,313_RTPV_12,13,21.091667,,,
-0.0,2020-07-16,313_RTPV_13,13,21.075,,,
0.0,2020-07-16,313_RTPV_2,13,50.658333,,,
-0.0,2020-07-16,313_RTPV_3,13,50.375,,,
0.0,2020-07-16,313_RTPV_4,13,51.2,,,
0.0,2020-07-16,313_RTPV_5,13,51.9,,,
0.0,2020-07-16,313_RTPV_6,13,49.15,,,
-0.0,2020-07-16,313_RTPV_7,13,52.316667,,,
-0.0,2020-07-16,313_RTPV_8,13,52.275,,,
0.0,2020-07-16,313_RTPV_9,13,46.683333,,,
0.0,2020-07-16,314_PV_1,13,37.0,,,
0.0,2020-07-16,314_PV_2,13,35.975,,,
0.0,2020-07-16,314_PV_3,13,63.483333,,,
0.0,2020-07-16,314_PV_4,13,41.55,,,
0.0,2020-07-16,317_WIND_1,13,59.858333,,,
3e-06,2020-07-16,319_PV_1,13,125.50833,,,
0.0,2020-07-16,320_PV_1,13,37.775,,,
0.0,2020-07-16,320_RTPV_1,13,20.825,,,
0.0,2020-07-16,320_RTPV_2,13,23.258333,,,
0.0,2020-07-16,320_RTPV_3,13,18.683333,,,
0.0,2020-07-16,320_RTPV_4,13,21.025,,,
0.0,2020-07-16,320_RTPV_5,13,22.1,,,
0.0,2020-07-16,320_RTPV_6,13,6.683333,,,
0.0,2020-07-16,322_HYDRO_1,13,40.4125,,,
0.0,2020-07-16,322_HYDRO_2,13,40.4125,,,
0.0,2020-07-16,322_HYDRO_3,13,40.4125,,,
0.0,2020-07-16,322_HYDRO_4,13,40.4125,,,
-0.0,2020-07-16,324_PV_1,13,33.641667,,,
-0.0,2020-07-16,324_PV_2,13,33.166667,,,
-0.0,2020-07-16,324_PV_3,13,38.191667,,,
-0.0,2020-07-16,101_PV_1,14,17.966667,,,
-0.0,2020-07-16,101_PV_2,14,17.416667,,,
0.0,2020-07-16,101_PV_3,14,13.283333,,,
-0.0,2020-07-16,101_PV_4,14,13.7,,,
0.0,2020-07-16,102_PV_1,14,18.508333,,,
-0.0,2020-07-16,102_PV_2,14,16.975,,,
0.0,2020-07-16,103_PV_1,14,46.358333,,,
0.0,2020-07-16,104_PV_1,14,17.433333,,,
0.0,2020-07-16,113_PV_1,14,59.233333,,,
0.0,2020-07-16,118_RTPV_1,14,6.083333,,,
-0.0,2020-07-16,118_RTPV_10,14,3.4,,,
0.0,2020-07-16,118_RTPV_2,14,6.208333,,,
0.0,2020-07-16,118_RTPV_3,14,6.925,,,
-0.0,2020-07-16,118_RTPV_4,14,6.516667,,,
-0.0,2020-07-16,118_RTPV_5,14,7.391667,,,
-0.0,2020-07-16,118_RTPV_6,14,6.966667,,,
0.0,2020-07-16,118_RTPV_7,14,9.183333,,,
0.0,2020-07-16,118_RTPV_8,14,9.55,,,
-0.0,2020-07-16,118_RTPV_9,14,7.875,,,
0.0,2020-07-16,119_PV_1,14,43.725,,,
0.0,2020-07-16,122_HYDRO_1,14,37.070833,,,
0.0,2020-07-16,122_HYDRO_2,14,37.070833,,,
0.0,2020-07-16,122_HYDRO_3,14,37.070833,,,
0.0,2020-07-16,122_HYDRO_4,14,37.070833,,,
0.0,2020-07-16,122_HYDRO_5,14,37.070833,,,
0.0,2020-07-16,122_HYDRO_6,14,37.070833,,,
0.0,2020-07-16,122_WIND_1,14,95.625,,,
0.0,2020-07-16,201_HYDRO_4,14,47.425,,,
0.0,2020-07-16,212_CSP_1,14,0.0,,,
0.0,2020-07-16,213_RTPV_1,14,9.85,,,
0.0,2020-07-16,215_HYDRO_1,14,47.425,,,
0.0,2020-07-16,215_HYDRO_2,14,47.425,,,
0.0,2020-07-16,215_HYDRO_3,14,47.425,,,
0.0,2020-07-16,215_PV_1,14,90.55,,,
0.0,2020-07-16,222_HYDRO_1,14,47.425,,,
0.0,2020-07-16,222_HYDRO_2,14,47.425,,,
0.0,2020-07-16,222_HYDRO_3,14,47.425,,,
0.0,2020-07-16,222_HYDRO_4,14,47.425,,,
0.0,2020-07-16,222_HYDRO_5,14,47.425,,,
0.0,2020-07-16,222_HYDRO_6,14,47.425,,,
0.0,2020-07-16,303_WIND_1,14,52.883333,,,
0.0,2020-07-16,308_RTPV_1,14,66.283333,,,
0.0,2020-07-16,309_WIND_1,14,1.083333,,,
-0.0,2020-07-16,310_PV_1,14,41.341667,,,
0.0,2020-07-16,310_PV_2,14,35.05,,,
0.0,2020-07-16,312_PV_1,14,73.608333,,,
0.0,2020-07-16,313_PV_1,14,76.825,,,
-0.0,2020-07-16,313_PV_2,14,67.141667,,,
0.0,2020-07-16,313_RTPV_1,14,87.05,,,
-0.0,2020-07-16,313_RTPV_10,14,47.816667,,,
0.0,2020-07-16,313_RTPV_11,14,50.7,,,
0.0,2020-07-16,313_RTPV_12,14,20.975,,,
-0.0,2020-07-16,313_RTPV_13,14,20.766667,,,
0.0,2020-07-16,313_RTPV_2,14,51.708333,,,
-0.0,2020-07-16,313_RTPV_3,14,51.466667,,,
0.0,2020-07-16,313_RTPV_4,14,52.1,,,
-0.0,2020-07-16,313_RTPV_5,14,53.941667,,,
-0.0,2020-07-16,313_RTPV_6,14,49.841667,,,
0.0,2020-07-16,313_RTPV_7,14,53.35,,,
0.0,2020-07-16,313_RTPV_8,14,53.1,,,
0.0,2020-07-16,313_RTPV_9,14,48.308333,,,
-0.0,2020-07-16,314_PV_1,14,36.916667,,,
0.0,2020-07-16,314_PV_2,14,36.7,,,
0.0,2020-07-16,314_PV_3,14,61.908333,,,
-0.0,2020-07-16,314_PV_4,14,41.891667,,,
0.0,2020-07-16,317_WIND_1,14,77.2,,,
3e-06,2020-07-16,319_PV_1,14,119.95833,,,
-0.0,2020-07-16,320_PV_1,14,35.816667,,,
-0.0,2020-07-16,320_RTPV_1,14,20.741667,,,
0.0,2020-07-16,320_RTPV_2,14,24.025,,,
-0.0,2020-07-16,320_RTPV_3,14,18.816667,,,
0.0,2020-07-16,320_RTPV_4,14,20.708333,,,
-0.0,2020-07-16,320_RTPV_5,14,20.491667,,,
0.0,2020-07-16,320_RTPV_6,14,6.558333,,,
0.0,2020-07-16,322_HYDRO_1,14,38.05,,,
0.0,2020-07-16,322_HYDRO_2,14,38.05,,,
0.0,2020-07-16,322_HYDRO_3,14,38.05,,,
0.0,2020-07-16,322_HYDRO_4,14,38.05,,,
0.0,2020-07-16,324_PV_1,14,33.958333,,,
0.0,2020-07-16,324_PV_2,14,33.35,,,
0.0,2020-07-16,324_PV_3,14,40.375,,,
0.0,2020-07-16,101_PV_1,15,18.408333,,,
0.0,2020-07-16,101_PV_2,15,14.275,,,
0.0,2020-07-16,101_PV_3,15,15.175,,,
0.0,2020-07-16,101_PV_4,15,15.208333,,,
0.0,2020-07-16,102_PV_1,15,18.2,,,
-0.0,2020-07-16,102_PV_2,15,17.016667,,,
0.0,2020-07-16,103_PV_1,15,38.15,,,
0.0,2020-07-16,104_PV_1,15,17.925,,,
-0.0,2020-07-16,113_PV_1,15,59.316667,,,
-0.0,2020-07-16,118_RTPV_1,15,5.916667,,,
-0.0,2020-07-16,118_RTPV_10,15,3.166667,,,
-0.0,2020-07-16,118_RTPV_2,15,6.241667,,,
-0.0,2020-07-16,118_RTPV_3,15,6.85,,,
0.0,2020-07-16,118_RTPV_4,15,6.175,,,
0.0,2020-07-16,118_RTPV_5,15,7.383333,,,
0.0,2020-07-16,118_RTPV_6,15,6.825,,,
0.0,2020-07-16,118_RTPV_7,15,8.533333,,,
-0.0,2020-07-16,118_RTPV_8,15,9.066667,,,
-0.0,2020-07-16,118_RTPV_9,15,6.991667,,,
-0.0,2020-07-16,119_PV_1,15,42.516667,,,
0.0,2020-07-16,122_HYDRO_1,15,37.3,,,
0.0,2020-07-16,122_HYDRO_2,15,37.3,,,
0.0,2020-07-16,122_HYDRO_3,15,37.3,,,
0.0,2020-07-16,122_HYDRO_4,15,37.3,,,
0.0,2020-07-16,122_HYDRO_5,15,37.3,,,
0.0,2020-07-16,122_HYDRO_6,15,37.3,,,
-3e-06,2020-07-16,122_WIND_1,15,139.34167,,,
0.0,2020-07-16,201_HYDRO_4,15,47.7,,,
0.0,2020-07-16,212_CSP_1,15,0.0,,,
0.0,2020-07-16,213_RTPV_1,15,9.333333,,,
0.0,2020-07-16,215_HYDRO_1,15,47.7,,,
0.0,2020-07-16,215_HYDRO_2,15,47.7,,,
0.0,2020-07-16,215_HYDRO_3,15,47.7,,,
0.0,2020-07-16,215_PV_1,15,87.833333,,,
0.0,2020-07-16,222_HYDRO_1,15,47.7,,,
0.0,2020-07-16,222_HYDRO_2,15,47.7,,,
0.0,2020-07-16,222_HYDRO_3,15,47.7,,,
0.0,2020-07-16,222_HYDRO_4,15,47.7,,,
0.0,2020-07-16,222_HYDRO_5,15,47.7,,,
0.0,2020-07-16,222_HYDRO_6,15,47.7,,,
0.0,2020-07-16,303_WIND_1,15,57.775,,,
0.0,2020-07-16,308_RTPV_1,15,58.9,,,
0.0,2020-07-16,309_WIND_1,15,1.433333,,,
0.0,2020-07-16,310_PV_1,15,42.133333,,,
0.0,2020-07-16,310_PV_2,15,33.958333,,,
0.0,2020-07-16,312_PV_1,15,70.558333,,,
-0.0,2020-07-16,313_PV_1,15,72.591667,,,
-0.0,2020-07-16,313_PV_2,15,66.666667,,,
0.0,2020-07-16,313_RTPV_1,15,79.75,,,
0.0,2020-07-16,313_RTPV_10,15,43.958333,,,
-0.0,2020-07-16,313_RTPV_11,15,46.591667,,,
0.0,2020-07-16,313_RTPV_12,15,19.4,,,
0.0,2020-07-16,313_RTPV_13,15,19.633333,,,
0.0,2020-07-16,313_RTPV_2,15,49.1,,,
0.0,2020-07-16,313_RTPV_3,15,49.183333,,,
0.0,2020-07-16,313_RTPV_4,15,51.533333,,,
-0.0,2020-07-16,313_RTPV_5,15,49.816667,,,
0.0,2020-07-16,313_RTPV_6,15,47.35,,,
0.0,2020-07-16,313_RTPV_7,15,49.55,,,
-0.0,2020-07-16,313_RTPV_8,15,50.091667,,,
-0.0,2020-07-16,313_RTPV_9,15,46.241667,,,
-0.0,2020-07-16,314_PV_1,15,34.266667,,,
-0.0,2020-07-16,314_PV_2,15,36.566667,,,
